Date,Open,High,Low,Close,Adj Close,Volume
3/3/2020,75.917503,76,71.449997,72.330002,71.028252,319475600
3/4/2020,74.110001,75.849998,73.282501,75.684998,74.322868,219178400
3/5/2020,73.879997,74.887497,72.852501,73.230003,71.912056,187572800
3/6/2020,70.5,72.705002,70.307503,72.2575,70.957047,226176800
3/9/2020,65.9375,69.522499,65.75,66.542503,65.344917,286744800
3/10/2020,69.285004,71.610001,67.342499,71.334999,70.051147,285290000
3/11/2020,69.347504,70.305,67.964996,68.857498,67.61824,255598800
3/12/2020,63.985001,67.5,62,62.057499,60.940624,418474000
3/13/2020,66.222504,69.980003,63.237499,69.4925,68.241806,370732000
3/16/2020,60.487499,64.769997,60,60.552502,59.462711,322423600
3/17/2020,61.877499,64.402496,59.599998,63.215,62.077293,324056000
3/18/2020,59.942501,62.5,59.279999,61.6675,60.557644,300233600
3/19/2020,61.8475,63.209999,60.6525,61.195,60.093647,271857200
3/20/2020,61.794998,62.9575,57,57.310001,56.278568,401693200
3/23/2020,57.02,57.125,53.1525,56.092499,55.082977,336752800
3/24/2020,59.09,61.922501,58.575001,61.720001,60.609196,287531200
3/25/2020,62.6875,64.5625,61.075001,61.380001,60.275322,303602000
3/26/2020,61.630001,64.669998,61.59,64.610001,63.447186,252087200
3/27/2020,63.1875,63.967499,61.762501,61.935001,60.820335,204216800
3/30/2020,62.685001,63.880001,62.349998,63.702499,62.556023,167976400
3/31/2020,63.900002,65.622498,63,63.572498,62.42836,197002000
4/1/2020,61.625,62.18,59.782501,60.227501,59.143559,176218400
4/2/2020,60.084999,61.287498,59.224998,61.232498,60.13047,165934000
4/3/2020,60.700001,61.424999,59.7425,60.352501,59.266308,129880000
4/6/2020,62.724998,65.777496,62.345001,65.6175,64.436562,201820400
4/7/2020,67.699997,67.925003,64.75,64.857498,63.690231,202887200
4/8/2020,65.684998,66.842499,65.307503,66.517502,65.320358,168895200
4/9/2020,67.175003,67.517502,66.175003,66.997498,65.79171,161834800
4/13/2020,67.077499,68.425003,66.457497,68.3125,67.083054,131022800
4/14/2020,70,72.0625,69.512497,71.762497,70.470955,194994800
4/15/2020,70.599998,71.582497,70.157501,71.107498,69.827751,131154400
4/16/2020,71.845001,72.050003,70.587502,71.672501,70.382576,157125200
4/17/2020,71.172501,71.737503,69.214996,70.699997,69.427574,215250000
4/20/2020,69.487503,70.419998,69.212502,69.232498,67.986496,130015200
4/21/2020,69.07,69.3125,66.357498,67.092499,65.88501,180991600
4/22/2020,68.402496,69.474998,68.050003,69.025002,67.782715,116862400
4/23/2020,68.967499,70.4375,68.717499,68.7575,67.520042,124814400
4/24/2020,69.300003,70.752502,69.25,70.7425,69.469322,126161200
4/27/2020,70.449997,71.135002,69.987503,70.792503,69.518425,117087600
4/28/2020,71.269997,71.457497,69.550003,69.644997,68.391571,112004800
4/29/2020,71.182503,72.417503,70.972504,71.932503,70.637901,137280800
4/30/2020,72.489998,73.6325,72.087502,73.449997,72.128082,183064000
5/1/2020,71.5625,74.75,71.462502,72.267502,70.966873,240616800
5/4/2020,72.292503,73.422501,71.580002,73.290001,71.97097,133568000
5/5/2020,73.764999,75.25,73.614998,74.389999,73.051178,147751200
5/6/2020,75.114998,75.809998,74.717499,75.157501,73.804855,142333600
5/7/2020,75.805,76.292503,75.4925,75.934998,74.568367,115215200
5/8/2020,76.410004,77.587502,76.072502,77.532501,76.343224,133838400
5/11/2020,77.025002,79.262497,76.809998,78.752502,77.54451,145946400
5/12/2020,79.457497,79.922501,77.727501,77.852501,76.65831,162301200
5/13/2020,78.037498,78.987503,75.802498,76.912498,75.732735,200622400
5/14/2020,76.127502,77.447502,75.3825,77.385002,76.197983,158929200
5/15/2020,75.087502,76.974998,75.052498,76.927498,75.747498,166348400
5/18/2020,78.292503,79.125,77.580002,78.739998,77.532188,135178400
5/19/2020,78.7575,79.629997,78.252502,78.285004,77.084175,101729600
5/20/2020,79.169998,79.879997,79.129997,79.807503,78.583313,111504800
5/21/2020,79.665001,80.222504,78.967499,79.212502,77.997452,102688800
5/22/2020,78.942497,79.807503,78.837502,79.722504,78.499619,81803200
5/26/2020,80.875,81.059998,79.125,79.182503,77.967911,125522000
5/27/2020,79.035004,79.677498,78.272499,79.527496,78.30761,112945200
5/28/2020,79.192497,80.860001,78.907501,79.5625,78.342087,133560800
5/29/2020,79.8125,80.287498,79.1175,79.485001,78.265778,153532400
6/1/2020,79.4375,80.587502,79.302498,80.462502,79.228271,80791200
6/2/2020,80.1875,80.860001,79.732498,80.834999,79.595047,87642800
6/3/2020,81.165001,81.550003,80.574997,81.279999,80.033218,104491200
6/4/2020,81.097504,81.404999,80.195,80.580002,79.343979,87560400
6/5/2020,80.837502,82.9375,80.807503,82.875,81.60376,137250400
6/8/2020,82.5625,83.400002,81.830002,83.364998,82.08625,95654400
6/9/2020,83.035004,86.402496,83.002502,85.997498,84.678383,147712400
6/10/2020,86.974998,88.692497,86.522499,88.209999,86.856941,166651600
6/11/2020,87.327499,87.764999,83.870003,83.974998,82.68689,201662400
6/12/2020,86.18,86.949997,83.555,84.699997,83.400764,200146000
6/15/2020,83.3125,86.419998,83.144997,85.747498,84.432205,138808800
6/16/2020,87.864998,88.300003,86.18,88.019997,86.669853,165428800
6/17/2020,88.787498,88.849998,87.772499,87.897499,86.54924,114406400
6/18/2020,87.852501,88.362503,87.305,87.932503,86.583702,96820400
6/19/2020,88.660004,89.139999,86.287498,87.43,86.088898,264476000
6/22/2020,87.834999,89.864998,87.787498,89.717499,88.341301,135445200
6/23/2020,91,93.095001,90.567497,91.6325,90.226929,212155600
6/24/2020,91.25,92.197502,89.629997,90.014999,88.634254,192623200
6/25/2020,90.175003,91.25,89.392502,91.209999,89.810921,137522400
6/26/2020,91.102501,91.330002,88.254997,88.407501,87.051407,205256800
6/29/2020,88.3125,90.542503,87.82,90.445,89.057648,130646000
6/30/2020,90.019997,91.495003,90,91.199997,89.801071,140223200
7/1/2020,91.279999,91.839996,90.977501,91.027496,89.631203,110737200
7/2/2020,91.962502,92.6175,90.910004,91.027496,89.631203,114041600
7/6/2020,92.5,93.945,92.467499,93.462502,92.028854,118655600
7/7/2020,93.852501,94.654999,93.057503,93.172501,91.743309,112424400
7/8/2020,94.18,95.375,94.089996,95.342499,93.880035,117092000
7/9/2020,96.262497,96.317497,94.672501,95.752502,94.283745,125642800
7/10/2020,95.334999,95.980003,94.705002,95.919998,94.448669,90257200
7/13/2020,97.264999,99.955002,95.2575,95.477501,94.012955,191649200
7/14/2020,94.839996,97.254997,93.877502,97.057503,95.568718,170989200
7/15/2020,98.989998,99.247498,96.489998,97.724998,96.225975,153198000
7/16/2020,96.5625,97.404999,95.904999,96.522499,95.041916,110577600
7/17/2020,96.987503,97.147499,95.839996,96.327499,94.849915,92186800
7/20/2020,96.417503,98.5,96.0625,98.357498,96.848778,90318000
7/21/2020,99.172501,99.25,96.7425,97,95.512108,103433200
7/22/2020,96.692497,97.974998,96.602501,97.272499,95.780434,89001600
7/23/2020,96.997498,97.077499,92.010002,92.845001,91.420845,197004400
7/24/2020,90.987503,92.970001,89.144997,92.614998,91.194359,185438800
7/27/2020,93.709999,94.904999,93.480003,94.809998,93.35569,121214000
7/28/2020,94.3675,94.550003,93.247498,93.252502,91.82209,103625600
7/29/2020,93.75,95.230003,93.712502,95.040001,93.582184,90329200
7/30/2020,94.1875,96.297501,93.767502,96.190002,94.714523,158130000
7/31/2020,102.885002,106.415001,100.824997,106.260002,104.630081,374336800
8/3/2020,108.199997,111.637497,107.892502,108.9375,107.266495,308151200
8/4/2020,109.1325,110.790001,108.387497,109.665001,107.982826,173071600
8/5/2020,109.377502,110.392502,108.897499,110.0625,108.374229,121776800
8/6/2020,110.404999,114.412498,109.797501,113.902496,112.155327,202428800
8/7/2020,113.205002,113.675003,110.292503,111.112503,109.605392,198045600
8/10/2020,112.599998,113.775002,110,112.727501,111.198479,212403600
8/11/2020,111.970001,112.482498,109.107498,109.375,107.891457,187902400
8/12/2020,110.497498,113.275002,110.297501,113.010002,111.47715,165598000
8/13/2020,114.43,116.042503,113.927498,115.010002,113.450035,210082000
8/14/2020,114.830002,115,113.044998,114.907501,113.348915,165565200
8/17/2020,116.0625,116.087502,113.962502,114.607498,113.052994,119561600
8/18/2020,114.352501,116,114.0075,115.5625,113.995033,105633600
8/19/2020,115.982498,117.162498,115.610001,115.707497,114.138054,145538000
8/20/2020,115.75,118.392502,115.732498,118.275002,116.670746,126907200
8/21/2020,119.262497,124.8675,119.25,124.370003,122.683067,338054800
8/24/2020,128.697495,128.785004,123.9375,125.857498,124.150398,345937600
8/25/2020,124.697502,125.18,123.052498,124.824997,123.131897,211495600
8/26/2020,126.18,126.9925,125.082497,126.522499,124.806366,163022400
8/27/2020,127.142502,127.485001,123.832497,125.010002,123.314392,155552400
8/28/2020,126.012497,126.442497,124.577499,124.807503,123.114632,187630000
8/31/2020,127.580002,131,126,129.039993,127.289696,225702700
9/1/2020,132.759995,134.800003,130.529999,134.179993,132.360016,151948100
9/2/2020,137.589996,137.979996,127,131.399994,129.617691,200119000
9/3/2020,126.910004,128.839996,120.5,120.879997,119.240402,257599600
9/4/2020,120.07,123.699997,110.889999,120.959999,119.319328,332607200
9/8/2020,113.949997,118.989998,112.68,112.82,111.289719,231366600
9/9/2020,117.260002,119.139999,115.260002,117.32,115.728714,176940500
9/10/2020,120.360001,120.5,112.5,113.489998,111.950645,182274400
9/11/2020,114.57,115.230003,110,112,110.480865,180860300
9/14/2020,114.720001,115.93,112.800003,115.360001,113.795273,140150100
9/15/2020,118.330002,118.830002,113.610001,115.540001,113.972839,184642000
9/16/2020,115.230003,116,112.040001,112.129997,110.609077,154679000
9/17/2020,109.720001,112.199997,108.709999,110.339996,108.843369,178011000
9/18/2020,110.400002,110.879997,106.089996,106.839996,105.390831,287104900
9/21/2020,104.540001,110.190002,103.099998,110.080002,108.586899,195713800
9/22/2020,112.68,112.860001,109.160004,111.809998,110.293427,183055400
9/23/2020,111.620003,112.110001,106.769997,107.120003,105.667038,150718700
9/24/2020,105.169998,110.25,105,108.220001,106.752121,167743300
9/25/2020,108.43,112.440002,107.669998,112.279999,110.757065,149981400
9/28/2020,115.010002,115.32,112.779999,114.959999,113.400703,137672400
9/29/2020,114.550003,115.309998,113.57,114.089996,112.542496,99382200
9/30/2020,113.790001,117.260002,113.620003,115.809998,114.239166,142675200
10/1/2020,117.639999,117.720001,115.830002,116.790001,115.205879,116120400
10/2/2020,112.889999,115.370003,112.220001,113.019997,111.487007,144712000
10/5/2020,113.910004,116.650002,113.550003,116.5,114.919807,106243800
10/6/2020,115.699997,116.120003,112.25,113.160004,111.625122,161498200
10/7/2020,114.620003,115.550003,114.129997,115.080002,113.519081,96849000
10/8/2020,116.25,116.400002,114.589996,114.970001,113.410568,83477200
10/9/2020,115.279999,117,114.919998,116.970001,115.383453,100506900
10/12/2020,120.059998,125.18,119.279999,124.400002,122.712677,240226800
10/13/2020,125.269997,125.389999,119.650002,121.099998,119.45742,262330500
10/14/2020,121,123.029999,119.620003,121.190002,119.546204,150712000
10/15/2020,118.720001,121.199997,118.150002,120.709999,119.072708,112559200
10/16/2020,121.279999,121.550003,118.809998,119.019997,117.405647,115393800
10/19/2020,119.959999,120.419998,115.660004,115.980003,114.406876,120639300
10/20/2020,116.199997,118.980003,115.629997,117.510002,115.916115,124423700
10/21/2020,116.669998,118.709999,116.449997,116.870003,115.284805,89946000
10/22/2020,117.449997,118.040001,114.589996,115.75,114.179993,101988000
10/23/2020,116.389999,116.550003,114.279999,115.040001,113.479614,82572600
10/26/2020,114.010002,116.550003,112.879997,115.050003,113.489479,111850700
10/27/2020,115.489998,117.279999,114.540001,116.599998,115.018471,92276800
10/28/2020,115.050003,115.43,111.099998,111.199997,109.691696,143937800
10/29/2020,112.370003,116.93,112.199997,115.32,113.755814,146129200
10/30/2020,111.059998,111.989998,107.720001,108.860001,107.383446,190272600
11/2/2020,109.110001,110.68,107.32,108.769997,107.294655,122866900
11/3/2020,109.660004,111.489998,108.730003,110.440002,108.942024,107624400
11/4/2020,114.139999,115.589996,112.349998,114.949997,113.390839,138235500
11/5/2020,117.949997,119.620003,116.870003,119.029999,117.415504,126387100
11/6/2020,118.32,119.199997,116.129997,118.690002,117.28212,114457900
11/9/2020,120.5,121.989998,116.050003,116.32,114.940224,154515300
11/10/2020,115.550003,117.589996,114.129997,115.970001,114.594368,138023400
11/11/2020,117.190002,119.629997,116.440002,119.489998,118.072609,112295000
11/12/2020,119.620003,120.529999,118.57,119.209999,117.795929,103162300
11/13/2020,119.440002,119.669998,117.870003,119.260002,117.845352,81581900
11/16/2020,118.919998,120.989998,118.150002,120.300003,118.873016,91183000
11/17/2020,119.550003,120.669998,118.959999,119.389999,117.973801,74271000
11/18/2020,118.610001,119.82,118,118.029999,116.629936,76322100
11/19/2020,117.589996,119.059998,116.809998,118.639999,117.232704,74113000
11/20/2020,118.639999,118.769997,117.290001,117.339996,115.94812,73604300
11/23/2020,117.18,117.620003,113.75,113.849998,112.499512,127959300
11/24/2020,113.910004,115.849998,112.589996,115.169998,113.803864,113874200
11/25/2020,115.550003,116.75,115.169998,116.029999,114.653648,76499200
11/27/2020,116.57,117.489998,116.220001,116.589996,115.207016,46691300
11/30/2020,116.970001,120.970001,116.809998,119.050003,117.637848,169410200
12/1/2020,121.010002,123.470001,120.010002,122.720001,121.264305,127728200
12/2/2020,122.019997,123.370003,120.889999,123.080002,121.620033,89004200
12/3/2020,123.519997,123.779999,122.209999,122.940002,121.481689,78967600
12/4/2020,122.599998,122.860001,121.519997,122.25,120.799873,78260400
12/7/2020,122.309998,124.57,122.25,123.75,122.282082,86712000
12/8/2020,124.370003,124.980003,123.089996,124.379997,122.90461,82225500
12/9/2020,124.529999,125.949997,121,121.779999,120.335449,115089200
12/10/2020,120.5,123.870003,120.150002,123.239998,121.77813,81312200
12/11/2020,122.43,122.760002,120.550003,122.410004,120.957977,86939800
12/14/2020,122.599998,123.349998,121.540001,121.779999,120.335449,79184500
12/15/2020,124.339996,127.900002,124.129997,127.879997,126.363098,157243700
12/16/2020,127.410004,128.369995,126.559998,127.809998,126.293922,98208600
12/17/2020,128.899994,129.580002,128.039993,128.699997,127.173355,94359800
12/18/2020,128.960007,129.100006,126.120003,126.660004,125.15757,192541500
12/21/2020,125.019997,128.309998,123.449997,128.229996,126.708946,121251600
12/22/2020,131.610001,134.410004,129.649994,131.880005,130.315659,168904800
12/23/2020,132.160004,132.429993,130.779999,130.960007,129.406586,88223700
12/24/2020,131.320007,133.460007,131.100006,131.970001,130.404572,54930100
12/28/2020,133.990005,137.339996,133.509995,136.690002,135.068588,124486200
12/29/2020,138.050003,138.789993,134.339996,134.869995,133.270157,121047300
12/30/2020,135.580002,135.990005,133.399994,133.720001,132.133835,96452100
12/31/2020,134.080002,134.740005,131.720001,132.690002,131.116058,99116600
1/4/2021,133.520004,133.610001,126.760002,129.410004,127.874939,143301900
1/5/2021,128.889999,131.740005,128.429993,131.009995,129.455963,97664900
1/6/2021,127.720001,131.050003,126.379997,126.599998,125.098274,155088000
1/7/2021,128.360001,131.630005,127.860001,130.919998,129.36702,109578200
1/8/2021,132.429993,132.630005,130.229996,132.050003,130.483627,105158200
1/11/2021,129.190002,130.169998,128.5,128.979996,127.450043,100384500
1/12/2021,128.5,129.690002,126.860001,128.800003,127.272186,91951100
1/13/2021,128.759995,131.449997,128.490005,130.889999,129.337372,88636800
1/14/2021,130.800003,131,128.759995,128.910004,127.380859,90221800
1/15/2021,128.779999,130.220001,127,127.139999,125.631859,111598500
1/19/2021,127.779999,128.710007,126.940002,127.830002,126.313683,90757300
1/20/2021,128.660004,132.490005,128.550003,132.029999,130.463852,104319500
1/21/2021,133.800003,139.669998,133.589996,136.869995,135.24646,120150900
1/22/2021,136.279999,139.850006,135.020004,139.070007,137.42038,114459400
1/25/2021,143.070007,145.089996,136.539993,142.919998,141.224686,157611700
1/26/2021,143.600006,144.300003,141.369995,143.160004,141.461853,98390600
1/27/2021,143.429993,144.300003,140.410004,142.059998,140.374878,140843800
1/28/2021,139.520004,141.990005,136.699997,137.089996,135.463837,142621100
1/29/2021,135.830002,136.740005,130.210007,131.960007,130.394699,177523800
2/1/2021,133.75,135.380005,130.929993,134.139999,132.548828,106239800
2/2/2021,135.729996,136.309998,134.610001,134.990005,133.388748,83305400
2/3/2021,135.759995,135.770004,133.610001,133.940002,132.351212,89880900
2/4/2021,136.300003,137.399994,134.589996,137.389999,135.760269,84183100
2/5/2021,137.350006,137.419998,135.860001,136.759995,135.339691,75693800
2/8/2021,136.029999,136.960007,134.919998,136.910004,135.488159,71297200
2/9/2021,136.619995,137.880005,135.850006,136.009995,134.597473,76774200
2/10/2021,136.479996,136.990005,134.399994,135.389999,133.983932,73046600
2/11/2021,135.899994,136.389999,133.770004,135.130005,133.726608,64280000
2/12/2021,134.350006,135.529999,133.690002,135.369995,133.964127,60145100
2/16/2021,135.490005,136.009995,132.789993,133.190002,131.806763,80576300
2/17/2021,131.25,132.220001,129.470001,130.839996,129.481171,97918500
2/18/2021,129.199997,130,127.410004,129.710007,128.362915,96856700
2/19/2021,130.240005,130.710007,128.800003,129.869995,128.521255,87668800
2/22/2021,128.009995,129.720001,125.599998,126,124.691444,103916400
2/23/2021,123.760002,126.709999,118.389999,125.860001,124.552902,158273000
2/24/2021,124.940002,125.559998,122.230003,125.349998,124.048187,111039900
2/25/2021,124.68,126.459999,120.540001,120.989998,119.733475,148199500
2/26/2021,122.589996,124.849998,121.199997,121.260002,120.000664,164560400
3/1/2021,123.75,127.93,122.790001,127.790001,126.462852,116307900
3/2/2021,128.410004,128.720001,125.010002,125.120003,123.820595,102260900
3/3/2021,124.809998,125.709999,121.839996,122.059998,120.792358,112966300
3/4/2021,121.75,123.599998,118.620003,120.129997,118.882401,178155000
3/5/2021,120.980003,121.940002,117.57,121.419998,120.159004,153766600
3/8/2021,120.93,121,116.209999,116.360001,115.151558,154376600
3/9/2021,119.029999,122.059998,118.790001,121.089996,119.832436,129525800
3/10/2021,121.690002,122.169998,119.449997,119.980003,118.733963,111943300
3/11/2021,122.540001,123.209999,121.260002,121.959999,120.693405,103026500
3/12/2021,120.400002,121.169998,119.160004,121.029999,119.773056,88105100
3/15/2021,121.410004,124,120.419998,123.989998,122.702316,92403800
3/16/2021,125.699997,127.220001,124.720001,125.57,124.265915,115227900
3/17/2021,124.050003,125.860001,122.339996,124.760002,123.464325,111932600
3/18/2021,122.879997,123.18,120.32,120.529999,119.278252,121229700
3/19/2021,119.900002,121.43,119.68,119.989998,118.743851,185549500
3/22/2021,120.330002,123.870003,120.260002,123.389999,122.108536,111912300
3/23/2021,123.330002,124.239998,122.139999,122.540001,121.26738,95467100
3/24/2021,122.82,122.900002,120.07,120.089996,118.842812,88530500
3/25/2021,119.540001,121.660004,119,120.589996,119.337616,98844700
3/26/2021,120.349998,121.480003,118.919998,121.209999,119.951195,94071200
3/29/2021,121.650002,122.580002,120.730003,121.389999,120.129326,80819200
3/30/2021,120.110001,120.400002,118.860001,119.900002,118.654808,85671900
3/31/2021,121.650002,123.519997,121.150002,122.150002,120.881432,118323800
4/1/2021,123.660004,124.18,122.489998,123,121.722595,75089100
4/5/2021,123.870003,126.160004,123.07,125.900002,124.592484,88651200
4/6/2021,126.5,127.129997,125.650002,126.209999,124.899261,80171300
4/7/2021,125.830002,127.919998,125.139999,127.900002,126.571716,83466700
4/8/2021,128.949997,130.389999,128.520004,130.360001,129.006149,88844600
4/9/2021,129.800003,133.039993,129.470001,133,131.618744,106686700
4/12/2021,132.520004,132.850006,130.630005,131.240005,129.877029,91420000
4/13/2021,132.440002,134.660004,131.929993,134.429993,133.033875,91266500
4/14/2021,134.940002,135,131.660004,132.029999,130.658829,87222800
4/15/2021,133.820007,135,133.639999,134.5,133.103165,89347100
4/16/2021,134.300003,134.669998,133.279999,134.160004,132.766708,84922400
4/19/2021,133.509995,135.470001,133.339996,134.839996,133.439621,94264200
4/20/2021,135.020004,135.529999,131.809998,133.110001,131.7276,94812300
4/21/2021,132.360001,133.75,131.300003,133.5,132.113556,68847100
4/22/2021,133.039993,134.149994,131.410004,131.940002,130.569778,84566500
4/23/2021,132.160004,135.119995,132.160004,134.320007,132.925018,78657500
4/26/2021,134.830002,135.059998,133.559998,134.720001,133.320877,66905100
4/27/2021,135.009995,135.410004,134.110001,134.389999,132.994324,66015800
4/28/2021,134.309998,135.020004,133.080002,133.580002,132.192719,107760100
4/29/2021,136.470001,137.070007,132.449997,133.479996,132.093765,151101000
4/30/2021,131.779999,133.559998,131.070007,131.460007,130.094742,109839500
5/3/2021,132.039993,134.070007,131.830002,132.539993,131.163513,75135100
5/4/2021,131.190002,131.490005,126.699997,127.849998,126.522224,137564700
5/5/2021,129.199997,130.449997,127.970001,128.100006,126.769653,84000900
5/6/2021,127.889999,129.75,127.129997,129.740005,128.392624,78128300
5/7/2021,130.850006,131.259995,129.479996,130.210007,129.076599,78973300
5/10/2021,129.410004,129.539993,126.809998,126.849998,125.745842,88071200
5/11/2021,123.5,126.269997,122.769997,125.910004,124.814026,126142800
5/12/2021,123.400002,124.639999,122.25,122.769997,121.70134,112172300
5/13/2021,124.580002,126.150002,124.260002,124.970001,123.88221,105861300
5/14/2021,126.25,127.889999,125.849998,127.449997,126.340614,81918000
5/17/2021,126.82,126.93,125.169998,126.269997,125.170891,74244600
5/18/2021,126.559998,126.989998,124.779999,124.849998,123.763252,63342900
5/19/2021,123.160004,124.919998,122.860001,124.690002,123.604652,92612000
5/20/2021,125.230003,127.720001,125.099998,127.309998,126.201836,76857100
5/21/2021,127.82,128,125.209999,125.43,124.338211,79295400
5/24/2021,126.010002,127.940002,125.940002,127.099998,125.993668,63092900
5/25/2021,127.82,128.320007,126.32,126.900002,125.795403,72009500
5/26/2021,126.959999,127.389999,126.419998,126.849998,125.745842,56575900
5/27/2021,126.440002,127.639999,125.080002,125.279999,124.189507,94625600
5/28/2021,125.57,125.800003,124.550003,124.610001,123.525337,71311100
6/1/2021,125.080002,125.349998,123.940002,124.279999,123.198204,67637100
6/2/2021,124.279999,125.239998,124.050003,125.059998,123.971428,59278900
6/3/2021,124.68,124.849998,123.129997,123.540001,122.464661,76229200
6/4/2021,124.07,126.160004,123.849998,125.889999,124.794197,75169300
6/7/2021,126.169998,126.32,124.830002,125.900002,124.804115,71057600
6/8/2021,126.599998,128.460007,126.209999,126.739998,125.636787,74403800
6/9/2021,127.209999,127.75,126.519997,127.129997,126.023399,56877900
6/10/2021,127.019997,128.190002,125.940002,126.110001,125.012283,71186400
6/11/2021,126.529999,127.440002,126.099998,127.349998,126.241493,53522400
6/14/2021,127.82,130.539993,127.07,130.479996,129.344254,96906500
6/15/2021,129.940002,130.600006,129.389999,129.639999,128.511566,62746300
6/16/2021,130.369995,130.889999,128.460007,130.149994,129.01712,91815000
6/17/2021,129.800003,132.550003,129.649994,131.789993,130.642807,96721700
6/18/2021,130.710007,131.509995,130.240005,130.460007,129.324417,108953300
6/21/2021,130.300003,132.410004,129.210007,132.300003,131.148407,79663300
6/22/2021,132.130005,134.080002,131.619995,133.979996,132.813782,74783600
6/23/2021,133.770004,134.320007,133.229996,133.699997,132.536209,60214200
6/24/2021,134.449997,134.639999,132.929993,133.410004,132.248764,68711000
6/25/2021,133.460007,133.889999,132.809998,133.110001,131.95134,70783700
6/28/2021,133.410004,135.25,133.350006,134.779999,133.606812,62111300
6/29/2021,134.800003,136.490005,134.350006,136.330002,135.143341,64556100
6/30/2021,136.169998,137.410004,135.869995,136.960007,135.767838,63261400
7/1/2021,136.600006,137.330002,135.759995,137.270004,136.07515,52485800
7/2/2021,137.899994,140,137.75,139.960007,138.741745,78852600
7/6/2021,140.070007,143.149994,140.070007,142.020004,140.783783,108181800
7/7/2021,143.539993,144.889999,142.660004,144.570007,143.31163,104911600
7/8/2021,141.580002,144.059998,140.669998,143.240005,141.993195,105575500
7/9/2021,142.75,145.649994,142.649994,145.110001,143.846893,99890800
7/12/2021,146.210007,146.320007,144,144.5,143.242203,76299700
7/13/2021,144.029999,147.460007,143.630005,145.639999,144.372269,100827100
7/14/2021,148.100006,149.570007,147.679993,149.149994,147.8517,127050800
7/15/2021,149.240005,150,147.089996,148.479996,147.187576,106820300
7/16/2021,148.460007,149.759995,145.880005,146.389999,145.115738,93251400
7/19/2021,143.75,144.070007,141.669998,142.449997,141.210052,121434600
7/20/2021,143.460007,147.100006,142.960007,146.149994,144.877838,96350000
7/21/2021,145.529999,146.130005,144.630005,145.399994,144.134369,74993500
7/22/2021,145.940002,148.199997,145.809998,146.800003,145.522171,77338200
7/23/2021,147.550003,148.720001,146.919998,148.559998,147.266861,71447400
7/26/2021,148.270004,149.830002,147.699997,148.990005,147.693146,72434100
7/27/2021,149.119995,149.210007,145.550003,146.770004,145.492462,104818600
7/28/2021,144.809998,146.970001,142.539993,144.979996,143.718018,118931200
7/29/2021,144.690002,146.550003,144.580002,145.639999,144.372269,56699500
7/30/2021,144.380005,146.330002,144.110001,145.860001,144.590347,70440600
8/2/2021,146.360001,146.949997,145.25,145.520004,144.253342,62880000
8/3/2021,145.809998,148.039993,145.179993,147.360001,146.077316,64786600
8/4/2021,147.270004,147.789993,146.279999,146.949997,145.670883,56368300
8/5/2021,146.979996,147.839996,146.169998,147.059998,145.779922,46397700
8/6/2021,146.350006,147.110001,145.630005,146.139999,145.084976,54126800
8/9/2021,146.199997,146.699997,145.520004,146.089996,145.035339,48908700
8/10/2021,146.440002,147.710007,145.300003,145.600006,144.548874,69023100
8/11/2021,146.050003,146.720001,145.529999,145.860001,144.806992,48493500
8/12/2021,146.190002,149.050003,145.839996,148.889999,147.815125,72282600
8/13/2021,148.970001,149.440002,148.270004,149.100006,148.023621,59375000
8/16/2021,148.539993,151.190002,146.470001,151.119995,150.029022,103296000
8/17/2021,150.229996,151.679993,149.089996,150.190002,149.105743,92229700
8/18/2021,149.800003,150.720001,146.149994,146.360001,145.303391,86326000
8/19/2021,145.029999,148,144.5,146.699997,145.640945,86960300
8/20/2021,147.440002,148.5,146.779999,148.190002,147.120193,60549600
8/23/2021,148.309998,150.190002,147.889999,149.710007,148.629227,60131800
8/24/2021,149.449997,150.860001,149.149994,149.619995,148.539856,48606400
8/25/2021,149.809998,150.320007,147.800003,148.360001,147.288956,58991300
8/26/2021,148.350006,149.119995,147.509995,147.539993,146.474869,48597200
8/27/2021,147.479996,148.75,146.830002,148.600006,147.527222,55802400
8/30/2021,149,153.490005,148.610001,153.119995,152.014572,90956700
8/31/2021,152.660004,152.800003,151.289993,151.830002,150.733917,86453100
9/1/2021,152.830002,154.979996,152.339996,152.509995,151.408997,80313700
9/2/2021,153.869995,154.720001,152.399994,153.649994,152.540756,71115500
9/3/2021,153.759995,154.630005,153.089996,154.300003,153.186081,57808700
9/7/2021,154.970001,157.259995,154.389999,156.690002,155.558807,82278300
9/8/2021,156.979996,157.039993,153.979996,155.110001,153.990234,74420200
9/9/2021,155.490005,156.110001,153.949997,154.070007,152.957748,57305700
9/10/2021,155,155.479996,148.699997,148.970001,147.894562,140893200
9/13/2021,150.630005,151.419998,148.75,149.550003,148.470367,102404300
9/14/2021,150.350006,151.070007,146.910004,148.119995,147.05069,109296300
9/15/2021,148.559998,149.440002,146.369995,149.029999,147.954117,83281300
9/16/2021,148.440002,148.970001,147.220001,148.789993,147.715836,68034100
9/17/2021,148.820007,148.820007,145.759995,146.059998,145.005569,129868800
9/20/2021,143.800003,144.839996,141.270004,142.940002,141.908096,123478900
9/21/2021,143.929993,144.600006,142.779999,143.429993,142.394531,75834000
9/22/2021,144.449997,146.429993,143.699997,145.850006,144.797073,76404300
9/23/2021,146.649994,147.080002,145.639999,146.830002,145.770004,64838200
